bc,sample,Celltype,Phase
598172,G13,CMP,G1
318089,NTC,CMP,G1
271039,AZD,CMP,G1
874768,G13,LMPP,S
251282,NTC,CMP,G1
377802,AZD,CLP,G1
785718,NTC,LMPP,G2M
170859,G13,HSC/MPP,G1
65594,AZD,HSC/MPP,G1
26970,NTC,CMP,G1
664774,AZD,LMPP,G1
70388,NTC,LMPP,S
636981,G13,LMPP,S
285830,AZD,GMP1,G1
669205,AZD,CLP,G1
119564,AZD,CMP,G1
123106,AZD,LMPP,G2M
483510,NTC,LMPP,G1
496439,AZD,GMP1,G1
771448,AZD,CMP,G1
869812,AZD,CMP,G1
52487,AZD,LMPP,G1
393604,G13,LMPP,S
681945,G13,CLP,G1
94264,AZD,HSC/MPP,G1
8274,AZD,GMP1,G1
393107,G13,HSC/MPP,G1
116128,G13,LMPP,G1
324814,AZD,GMP1,G1
734492,NTC,MEP1,G1
765788,AZD,HSC/MPP,G1
803069,AZD,LMPP,G2M
131880,NTC,LMPP,S
696021,AZD,LMPP,G1
68472,G13,CMP,G1
487121,G13,CMP,G1
593598,G13,LMPP,S
58512,AZD,CLP,G1
672088,AZD,CMP,S
679045,NTC,LMPP,G2M
874120,G13,HSC/MPP,G1
186482,AZD,CMP,G1
133426,AZD,HSC/MPP,G1
867998,AZD,CLP,G1
116273,AZD,HSC/MPP,G1
358511,NTC,GMP1,G1
782688,NTC,LMPP,S
150474,AZD,CMP,G1
150979,AZD,CMP,S
719321,G13,CMP,G1
836553,NTC,LMPP,G2M
113355,AZD,CMP,G1
719480,G13,CMP,S
114879,NTC,LMPP,S
829219,NTC,GMP1,G1
52248,NTC,CMP,G1
482661,NTC,LMPP,G2M
495123,AZD,CMP,G1
544821,G13,LMPP,G1
373697,NTC,CMP,G1
41417,NTC,LMPP,G1
592795,AZD,CLP,G1
740674,NTC,CMP,G1
375343,AZD,CMP,G1
784051,NTC,CMP,G1
784399,G13,LMPP,S
77321,G13,LMPP,G1
393862,AZD,LMPP,G1
472615,G13,GMP1,G1
474374,NTC,LMPP,S
753108,AZD,GMP1,G1
496307,NTC,CMP,G1
115844,G13,LMPP,G1
473931,NTC,GMP1,G1
769897,NTC,CMP,G1
177586,AZD,MEP1,G1
226160,G13,CMP,G1
271149,NTC,HSC/MPP,G1
798244,NTC,LMPP,G1
853460,NTC,GMP1,G1
177067,AZD,MEP1,S
2749,AZD,LMPP,S
40944,NTC,CMP,G1
834138,AZD,CMP,G1
761984,NTC,GMP1,G1
186147,AZD,CMP,G1
483588,G13,CMP,G1
149730,AZD,CLP,G1
339130,NTC,LMPP,S
457573,NTC,LMPP,S
828024,AZD,CMP,G1
862957,NTC,GMP1,G1
254637,AZD,CLP,G1
422168,NTC,CMP,G1
592387,NTC,CMP,G1
132244,AZD,GMP1,G1
851388,NTC,LMPP,S
33859,AZD,LMPP,S
201214,G13,GMP1,G1
195125,AZD,GMP1,G1
727535,NTC,GMP1,G1
38378,NTC,LMPP,S
71033,NTC,HSC/MPP,G1
125344,AZD,GMP1,G1
267051,AZD,CLP,G1
836009,NTC,LMPP,G1
270412,G13,HSC/MPP,G1
411283,G13,LMPP,S
675180,AZD,GMP1,G1
821335,G13,LMPP,S
87857,G13,CLP,G1
759135,AZD,CLP,G1
410134,G13,CMP,G1
641584,AZD,GMP1,G1
126705,G13,GMP1,G1
864006,G13,CMP,G1
49658,NTC,HSC/MPP,G1
325265,AZD,CLP,G1
567262,AZD,LMPP,S
108864,AZD,CMP,S
600544,NTC,LMPP,G1
236221,AZD,CLP,S
715243,NTC,MEP1,S
136051,NTC,HSC/MPP,G1
296759,NTC,CMP,G1
349430,G13,HSC/MPP,G1
799841,AZD,CLP,G1
876330,G13,LMPP,S
145702,AZD,CMP,G1
196794,AZD,CLP,G1
628250,AZD,LMPP,S
360825,AZD,CLP,G1
616401,AZD,GMP1,G1
684903,G13,LMPP,G1
383398,NTC,CMP,G1
716809,NTC,LMPP,S
418339,AZD,HSC/MPP,G1
840360,G13,LMPP,S
856872,NTC,LMPP,S
153666,G13,CLP,G1
872522,G13,CMP,G1
285460,NTC,LMPP,G1
321437,AZD,HSC/MPP,G1
668581,G13,LMPP,S
884583,AZD,HSC/MPP,G1
576340,AZD,GMP1,G1
235240,AZD,CMP,G1
577673,NTC,GMP1,G1
871059,G13,LMPP,G1
398675,AZD,LMPP,G1
66112,NTC,CMP,G1
107930,NTC,HSC/MPP,G1
218924,AZD,GMP1,G1
479714,AZD,MEP1,S
415235,NTC,CMP,G1
697497,AZD,LMPP,S
771063,NTC,LMPP,S
854784,AZD,CMP,G1
23901,NTC,CMP,G1
466924,AZD,LMPP,G2M
792294,G13,HSC/MPP,G1
634724,AZD,GMP1,G1
764541,AZD,LMPP,S
218093,AZD,CLP,G1
288241,NTC,LMPP,G1
152405,AZD,HSC/MPP,G1
191357,NTC,CMP,G1
766064,AZD,LMPP,G1
113091,NTC,HSC/MPP,G1
695962,AZD,CMP,G1
702860,AZD,CMP,G1
51727,AZD,CLP,G1
641809,G13,CMP,G1
591130,AZD,CMP,G1
266277,NTC,HSC/MPP,G1
727635,NTC,HSC/MPP,G1
867002,AZD,LMPP,S
82767,G13,CMP,G1
38472,NTC,GMP1,G1
551861,AZD,GMP1,G1
226942,AZD,CMP,G1
286283,AZD,GMP1,G1
367949,NTC,LMPP,S
132439,G13,CMP,G1
386258,AZD,GMP1,G1
727292,AZD,CMP,G1
101793,G13,GMP1,G1
705053,G13,LMPP,G1
242553,AZD,LMPP,S
289850,AZD,GMP1,G1
757160,NTC,CMP,G1
91762,AZD,CMP,G1
261455,NTC,CLP,G1
679310,AZD,CMP,G1
805985,G13,GMP1,G1
182197,AZD,GMP1,G1
491753,NTC,CLP,G1
149756,AZD,CMP,G1
652779,AZD,LMPP,S
425919,G13,HSC/MPP,G1
854549,NTC,CMP,G1
672937,G13,LMPP,S
647223,NTC,CLP,G1
385327,G13,HSC/MPP,G1
730710,AZD,LMPP,S
478605,G13,GMP1,G1
61674,AZD,HSC/MPP,G1
668852,NTC,LMPP,G1
49514,AZD,CMP,G1
452674,AZD,HSC/MPP,G1
822407,AZD,CMP,G1
690968,AZD,GMP1,G1
828034,G13,LMPP,G1
62043,AZD,GMP1,G1
482810,NTC,LMPP,S
752307,NTC,LMPP,S
807183,AZD,LMPP,G1
183213,NTC,LMPP,S
775703,NTC,LMPP,S
803155,AZD,LMPP,S
100691,G13,LMPP,G1
31400,AZD,CLP,G1
210440,G13,LMPP,S
652827,NTC,CLP,G1
675032,AZD,LMPP,S
370487,AZD,CLP,G1
865031,AZD,GMP1,G1
126284,G13,MEP1,S
686535,AZD,LMPP,S
828370,G13,LMPP,G1
830477,NTC,GMP1,G1
59708,G13,CLP,S
878498,G13,LMPP,S
608195,G13,CLP,G1
698787,NTC,LMPP,G2M
298458,NTC,MEP1,S
211811,AZD,GMP1,G1
66013,AZD,LMPP,S
676783,NTC,LMPP,G1
821644,NTC,CMP,G1
696988,AZD,LMPP,S
870662,AZD,HSC/MPP,G1
200804,AZD,GMP1,G1
327825,AZD,HSC/MPP,G1
679565,AZD,CMP,G1
241505,AZD,CMP,G1
636810,NTC,CLP,G1
258162,AZD,CLP,G1
395446,NTC,GMP1,G1
400641,G13,CLP,G1
695619,AZD,LMPP,G1
659229,G13,CMP,G1
675761,AZD,CMP,S
447990,G13,HSC/MPP,G1
394368,NTC,CMP,G1
770054,AZD,GMP1,G1
862701,AZD,CMP,G1
669622,AZD,CLP,G1
183632,AZD,CMP,G1
97624,NTC,LMPP,G1
374849,NTC,HSC/MPP,G1
682464,G13,LMPP,S
115919,NTC,LMPP,G1
755256,AZD,CLP,G1
712590,NTC,HSC/MPP,G1
779333,NTC,CMP,G1
83484,G13,LMPP,S
328631,NTC,LMPP,G1
404047,AZD,LMPP,G1
86189,NTC,LMPP,S
875494,AZD,HSC/MPP,G1
366639,AZD,HSC/MPP,G1
689416,AZD,CMP,G1
217415,AZD,CMP,G1
319210,G13,LMPP,S
509524,AZD,GMP1,G1
558745,AZD,HSC/MPP,G1
791395,NTC,LMPP,S
30300,AZD,CLP,G1
78564,NTC,CMP,G1
175975,G13,CMP,S
412676,G13,CMP,G1
709568,NTC,LMPP,S
743982,G13,LMPP,G1
631100,AZD,CMP,G1
842977,AZD,LMPP,S
583530,AZD,LMPP,S
617794,NTC,LMPP,S
333294,G13,LMPP,G1
489445,AZD,GMP1,G1
691809,AZD,GMP1,G1
31877,AZD,CLP,G1
344195,AZD,HSC/MPP,G1
523755,G13,CMP,G1
685446,AZD,LMPP,G1
881539,G13,HSC/MPP,G1
84261,NTC,GMP1,G1
152617,AZD,CMP,G1
337721,G13,GMP1,G1
495954,AZD,MEP1,S
596516,NTC,LMPP,S
90765,AZD,CMP,G1
123532,G13,CMP,G1
586877,AZD,CMP,G1
837135,G13,LMPP,G1
666594,AZD,LMPP,G2M
732949,G13,GMP1,G1
869316,AZD,MEP1,S
390773,G13,CMP,G1
768205,NTC,LMPP,S
828939,AZD,CLP,G1
31642,G13,CMP,G1
186472,G13,LMPP,S
495184,AZD,LMPP,G1
164533,NTC,HSC/MPP,G1
289065,AZD,HSC/MPP,S
324981,G13,LMPP,G1
341722,G13,CLP,G1
730390,NTC,LMPP,G2M
771639,NTC,LMPP,S
71679,AZD,LMPP,G2M
611162,NTC,CMP,S
838063,AZD,CLP,G1
247650,G13,MEP1,S
297286,NTC,LMPP,G1
544237,G13,GMP1,G1
364855,AZD,CLP,G1
410099,NTC,CMP,G1
641641,G13,LMPP,G1
137118,AZD,CLP,G1
710451,NTC,LMPP,G1
851290,AZD,CMP,S
39060,G13,CLP,G1
657565,NTC,GMP1,G1
765067,NTC,LMPP,S
60753,AZD,GMP1,G1
125021,G13,LMPP,G1
322266,G13,LMPP,S
701038,NTC,GMP1,G1
747415,AZD,HSC/MPP,G1
276909,NTC,LMPP,G1
709199,AZD,CLP,G1
438349,AZD,LMPP,S
598446,AZD,GMP1,G1
835465,G13,LMPP,S
289735,NTC,CMP,G1
764781,NTC,LMPP,G1
798088,AZD,CLP,G1
684755,NTC,CMP,G1
869918,G13,LMPP,G1
93086,NTC,LMPP,G1
96162,AZD,GMP1,G1
665984,NTC,LMPP,G1
764964,G13,GMP1,G1
175840,AZD,LMPP,G2M
291141,G13,HSC/MPP,G1
434387,AZD,HSC/MPP,G1
755009,AZD,LMPP,G1
171140,NTC,CLP,G1
385479,AZD,GMP1,G1
64916,G13,CMP,G1
122078,NTC,LMPP,S
159964,G13,CMP,G1
69572,NTC,CLP,G1
333119,AZD,LMPP,S
360791,AZD,CMP,G1
563061,NTC,HSC/MPP,G1
856844,NTC,LMPP,G1
176675,G13,HSC/MPP,G1
445421,G13,CMP,G1
8961,G13,LMPP,G1
165539,AZD,LMPP,G1
487504,AZD,LMPP,G1
513770,AZD,LMPP,G2M
736430,AZD,HSC/MPP,G1
163412,AZD,GMP1,G1
183952,G13,CMP,G2M
436650,NTC,CMP,G1
290096,G13,LMPP,G1
639254,AZD,HSC/MPP,G1
799979,AZD,CMP,G1
726386,G13,CLP,G1
661270,AZD,CLP,G1
274446,G13,LMPP,S
875143,NTC,GMP1,G1
156825,AZD,LMPP,S
670331,AZD,LMPP,S
824479,G13,LMPP,G1
214106,NTC,LMPP,G2M
56247,G13,LMPP,S
147083,G13,GMP1,G1
383572,NTC,LMPP,S
620387,AZD,GMP1,G1
807370,AZD,LMPP,S
243291,NTC,LMPP,S
399982,NTC,LMPP,S
415725,AZD,CMP,G1
804941,AZD,LMPP,S
21977,AZD,LMPP,G1
517493,NTC,GMP1,G1
617197,AZD,CLP,G1
636484,G13,GMP1,G1
18490,AZD,HSC/MPP,G1
346225,AZD,CMP,G1
152722,AZD,CMP,G1
311106,NTC,LMPP,G2M
168872,AZD,CMP,G1
499316,NTC,GMP1,G2M
687238,G13,HSC/MPP,G1
99355,NTC,CMP,G1
851886,AZD,GMP1,G1
668949,G13,GMP1,G1
677793,NTC,LMPP,G1
302564,G13,CLP,G1
634737,G13,LMPP,S
801345,NTC,CMP,G1
300483,NTC,HSC/MPP,G1
416061,G13,LMPP,G1
669745,AZD,LMPP,S
848093,NTC,LMPP,G1
267357,NTC,CMP,G1
744190,AZD,CMP,G1
257457,NTC,LMPP,G1
508207,G13,GMP1,G1
276392,G13,CMP,G1
212585,NTC,GMP1,G1
258657,AZD,LMPP,G1
284173,AZD,CLP,G1
167091,AZD,CMP,G1
850380,NTC,LMPP,S
646651,G13,CMP,G1
756063,AZD,CMP,G1
789467,G13,GMP1,G1
288341,AZD,LMPP,S
225590,G13,LMPP,G1
675639,G13,LMPP,G2M
496335,G13,CMP,G1
654860,G13,CMP,G1
653073,AZD,CMP,G1
266584,G13,CMP,G1
680818,AZD,GMP1,G1
197511,AZD,LMPP,S
549266,NTC,CMP,G1
117144,G13,LMPP,G1
860395,G13,CMP,G1
334216,NTC,LMPP,S
275695,AZD,LMPP,G1
666083,G13,LMPP,S
181344,NTC,CLP,G1
363773,AZD,HSC/MPP,G1
61364,G13,CLP,G1
115552,G13,LMPP,G1
147655,AZD,LMPP,S
715282,G13,CMP,G1
369894,NTC,LMPP,S
435580,G13,CMP,G1
444783,G13,HSC/MPP,G1
404916,G13,CLP,G1
328999,G13,LMPP,S
598048,NTC,LMPP,G2M
220614,G13,CLP,G1
823615,G13,LMPP,S
28898,AZD,HSC/MPP,G1
578674,G13,GMP1,G1
757587,AZD,LMPP,G1
853432,AZD,CMP,G1
380370,AZD,LMPP,G1
851670,AZD,CLP,G1
236170,AZD,LMPP,S
402293,AZD,LMPP,S
22500,G13,GMP1,G1
229055,NTC,LMPP,G2M
432891,AZD,CMP,G1
822305,NTC,GMP1,G1
64307,NTC,CMP,G1
85715,AZD,GMP1,G1
777816,NTC,LMPP,G2M
624288,NTC,MEP1,G2M
642226,AZD,GMP1,S
171904,NTC,LMPP,G2M
769708,G13,LMPP,G1
364157,G13,HSC/MPP,G1
511165,NTC,CMP,G1
876396,G13,LMPP,S
154308,G13,LMPP,S
364158,G13,GMP1,G1
380113,NTC,CMP,G1
665457,G13,LMPP,S
821977,NTC,LMPP,G1
884200,G13,CMP,G1
107690,AZD,CMP,G1
664983,AZD,HSC/MPP,G1
856275,NTC,MEP1,S
866040,AZD,CLP,G1
278271,NTC,CLP,G1
831601,AZD,CLP,G1
639647,NTC,LMPP,G1
863155,G13,LMPP,G1
183541,G13,LMPP,S
756867,AZD,GMP1,G1
558654,NTC,GMP1,G1
640438,NTC,LMPP,G1
480988,G13,CLP,G1
663979,AZD,CLP,G1
40187,AZD,CMP,G1
125791,AZD,GMP1,G1
693271,NTC,LMPP,G2M
30362,AZD,GMP1,G1
163579,AZD,LMPP,G1
286721,NTC,LMPP,G1
876962,NTC,CLP,G1
321373,AZD,CLP,G1
442182,AZD,CMP,G1
290038,G13,CLP,G1
865967,NTC,GMP1,G1
640352,G13,LMPP,S
346791,NTC,LMPP,S
638804,NTC,GMP1,G1
763472,G13,CLP,G1
135548,NTC,GMP2,G1
872608,AZD,LMPP,S
150818,G13,GMP1,G1
298791,AZD,LMPP,S
404369,AZD,GMP1,G1
689492,G13,LMPP,G1
147261,NTC,GMP1,G1
253561,G13,CMP,G1
254369,AZD,CLP,G1
669007,AZD,CMP,G1
16926,G13,GMP1,G1
293813,AZD,LMPP,G1
599682,AZD,CLP,G1
212808,AZD,LMPP,G1
731253,AZD,GMP1,G1
114057,NTC,GMP1,G1
151411,AZD,CMP,G1
417783,G13,CMP,G1
591204,NTC,CMP,G1
328781,NTC,LMPP,G1
603206,NTC,LMPP,G2M
712281,G13,LMPP,G1
307944,AZD,GMP1,G1
247880,NTC,LMPP,S
49638,AZD,HSC/MPP,G1
664530,AZD,LMPP,S
248551,G13,LMPP,G2M
303486,G13,LMPP,S
804199,NTC,LMPP,G1
630693,AZD,GMP1,G1
88598,G13,CMP,G1
370209,NTC,CLP,G1
686573,NTC,LMPP,S
693243,AZD,CLP,G1
763429,AZD,GMP1,G1
127167,NTC,LMPP,G1
315678,AZD,CLP,G1
124758,NTC,GMP1,G1
590897,G13,CLP,G1
853175,NTC,LMPP,S
405671,AZD,GMP1,G1
41837,G13,GMP1,G1
57367,G13,CMP,G1
100767,G13,LMPP,S
354343,AZD,GMP1,G1
520850,G13,GMP1,G1
746348,G13,LMPP,S
373380,AZD,CLP,G1
684984,G13,CMP,G1
725747,NTC,GMP1,G1
741105,AZD,GMP1,G1
295813,AZD,LMPP,G1
685805,G13,GMP1,G1
821058,AZD,LMPP,S
851342,G13,GMP1,G1
377786,G13,GMP1,G1
347147,AZD,GMP1,G1
712181,NTC,LMPP,S
423260,G13,LMPP,S
391241,G13,LMPP,G2M
514512,AZD,GMP1,G1
120097,AZD,CMP,G1
704185,NTC,CLP,G1
217179,AZD,LMPP,S
59666,AZD,CLP,G1
220550,AZD,CMP,G1
685298,NTC,GMP1,G1
852160,G13,CMP,G1
363895,AZD,HSC/MPP,G1
527938,AZD,CMP,G1
712354,AZD,CMP,G1
866828,G13,CMP,G2M
645310,NTC,LMPP,G1
866578,AZD,LMPP,G1
681482,AZD,CMP,G1
752462,G13,GMP1,G1
883295,NTC,CMP,G1
241405,NTC,LMPP,G1
316438,G13,CMP,S
289223,NTC,LMPP,S
513188,NTC,CMP,G1
653682,NTC,HSC/MPP,G1
56527,AZD,CLP,G1
702018,AZD,CLP,G1
531993,NTC,LMPP,G1
152017,NTC,LMPP,G1
490210,NTC,GMP1,G1
657877,AZD,GMP1,G1
673472,AZD,CMP,G1
164544,NTC,GMP1,G1
48090,AZD,CMP,G1
137495,AZD,CLP,G1
294679,AZD,CLP,G1
530710,AZD,MEP1,S
550384,AZD,CMP,G1
257283,AZD,HSC/MPP,G1
503473,NTC,LMPP,G2M
839728,AZD,GMP1,G1
652874,AZD,CMP,G1
740349,G13,LMPP,G1
766316,NTC,CMP,G1
132259,G13,HSC/MPP,G1
395411,G13,CMP,G1
105607,G13,LMPP,G1
116396,G13,LMPP,G2M
264345,AZD,HSC/MPP,G1
710375,G13,HSC/MPP,G1
26327,AZD,CMP,G1
4782,G13,CLP,G1
113738,NTC,GMP1,G1
627479,AZD,CLP,G1
326799,NTC,GMP2,G1
277678,NTC,CLP,G1
579357,AZD,HSC/MPP,G1
816734,AZD,GMP1,G1
35508,AZD,CMP,G1
318154,G13,LMPP,S
462589,AZD,LMPP,S
403157,G13,LMPP,G1
508469,G13,CMP,G1
639115,NTC,CMP,G1
430938,G13,CMP,G1
334958,NTC,LMPP,S
135490,AZD,CLP,G1
684779,NTC,HSC/MPP,G1
340109,G13,LMPP,S
262181,NTC,LMPP,G1
238973,NTC,GMP1,G1
690737,G13,CMP,G1
62981,G13,LMPP,S
28199,AZD,LMPP,S
229546,NTC,CLP,G1
269821,NTC,LMPP,G2M
747735,AZD,CLP,G1
473259,NTC,LMPP,G1
31320,NTC,CLP,G1
599928,NTC,CMP,G1
823956,NTC,GMP1,G1
34685,NTC,CMP,G1
97968,AZD,HSC/MPP,G1
116621,NTC,LMPP,G1
510596,AZD,GMP1,G1
322465,NTC,LMPP,S
33784,G13,CMP,G1
388784,G13,LMPP,S
760222,NTC,GMP1,G1
351618,G13,GMP1,G1
716009,G13,LMPP,G1
722363,NTC,LMPP,G2M
767973,NTC,CLP,G1
465191,G13,CLP,G1
580428,G13,LMPP,G1
668774,AZD,GMP1,G1
33418,AZD,CLP,G1
297044,AZD,CMP,G1
239967,AZD,CMP,G1
669773,G13,GMP1,G1
100314,NTC,HSC/MPP,G1
186208,G13,CLP,G1
667394,NTC,LMPP,G1
61191,NTC,LMPP,G1
715946,AZD,LMPP,G1
751769,AZD,CLP,G1
130722,AZD,CMP,G1
374107,AZD,CMP,G1
554439,G13,CMP,G1
596956,G13,GMP1,G1
234584,NTC,CMP,G1
239211,AZD,LMPP,G1
389054,G13,CMP,G1
135972,AZD,HSC/MPP,G1
356281,AZD,CMP,G1
688489,AZD,LMPP,S
402740,G13,MEP1,S
509764,AZD,GMP1,G1
99306,NTC,CMP,G1
842223,G13,LMPP,G1
150882,NTC,GMP1,G1
324114,NTC,LMPP,S
825881,AZD,LMPP,S
431448,AZD,GMP1,G1
475689,NTC,GMP1,G1
779150,G13,GMP1,G1
294202,NTC,LMPP,S
789671,NTC,LMPP,G1
677370,NTC,CMP,G1
709769,AZD,HSC/MPP,G1
129486,G13,LMPP,G2M
293770,G13,HSC/MPP,G1
397589,G13,LMPP,S
789351,AZD,CLP,G1
401122,AZD,HSC/MPP,G1
838569,AZD,LMPP,S
772339,AZD,LMPP,G1
213695,G13,GMP1,G1
386588,AZD,CLP,G1
578236,G13,LMPP,G1
706715,NTC,LMPP,S
157123,NTC,LMPP,S
633778,AZD,HSC/MPP,G1
849518,NTC,HSC/MPP,G1
44583,AZD,HSC/MPP,G1
789190,AZD,CLP,G1
803880,AZD,LMPP,G2M
483777,NTC,GMP1,G1
616188,NTC,CMP,G1
35364,AZD,CLP,G1
332455,NTC,LMPP,S
358722,AZD,CLP,G1
682885,AZD,LMPP,S
743780,G13,LMPP,G2M
299162,AZD,CLP,G1
392965,AZD,LMPP,S
29735,AZD,GMP1,G1
369773,NTC,LMPP,G2M
434805,G13,HSC/MPP,G1
328385,NTC,LMPP,S
665589,AZD,LMPP,S
783102,NTC,LMPP,G2M
138631,AZD,LMPP,S
178593,G13,LMPP,S
442937,AZD,GMP1,G1
855018,G13,GMP1,G1
514291,AZD,LMPP,S
41400,NTC,CMP,G1
72333,AZD,CMP,G1
266943,AZD,GMP1,G1
845518,NTC,LMPP,S
279375,G13,HSC/MPP,G1
647247,NTC,LMPP,G1
824909,AZD,HSC/MPP,G1
492476,AZD,GMP1,G1
554374,NTC,GMP1,S
860045,AZD,GMP1,G1
484662,G13,CMP,G1
460334,AZD,GMP1,G1
851943,NTC,LMPP,S
285895,AZD,LMPP,S
385178,AZD,GMP1,G1
21856,NTC,GMP1,S
107633,AZD,HSC/MPP,G1
234016,NTC,CMP,G1
294777,G13,GMP1,G1
345368,NTC,GMP1,G1
396744,AZD,CLP,S
465324,G13,LMPP,S
764922,AZD,GMP1,G2M
265010,AZD,CMP,G1
694573,AZD,LMPP,S
882129,AZD,GMP1,G1
883278,AZD,HSC/MPP,G1
832806,AZD,CLP,G1
335753,AZD,CMP,G1
858848,NTC,CMP,S
752125,NTC,GMP1,G1
635867,AZD,GMP1,G1
619221,NTC,CLP,G1
219037,AZD,CMP,G1
538171,G13,CMP,G1
381278,NTC,LMPP,S
384175,NTC,CMP,G1
479116,AZD,CLP,G1
404746,NTC,HSC/MPP,G1
703177,G13,GMP1,G1
766758,G13,GMP1,G1
314573,AZD,CMP,G1
626033,NTC,HSC/MPP,S
149222,NTC,LMPP,S
702585,G13,GMP1,G1
573267,AZD,CMP,G1
80696,G13,CLP,G1
823657,AZD,LMPP,G1
385860,G13,LMPP,S
218901,AZD,LMPP,G1
385108,G13,CMP,G1
317976,NTC,CLP,G1
232455,AZD,GMP1,G1
810712,G13,CLP,G1
231603,G13,CLP,G1
719223,AZD,HSC/MPP,G1
345227,NTC,CLP,G1
572222,NTC,LMPP,G2M
181490,G13,GMP1,G1
53249,NTC,GMP1,G1
405897,NTC,LMPP,S
776971,AZD,CMP,G1
130647,G13,LMPP,S
553853,AZD,CMP,G1
48480,AZD,GMP1,G1
229523,NTC,CMP,G1
413127,NTC,CLP,G1
163696,NTC,GMP1,G1
614421,AZD,CMP,G1
320775,NTC,LMPP,S
796112,G13,CMP,G1
668579,AZD,LMPP,G1
753497,AZD,LMPP,G2M
550891,NTC,CMP,G1
650837,AZD,LMPP,G1
69,G13,CLP,G1
168501,AZD,GMP1,G1
392669,G13,CMP,G1
597007,AZD,CMP,S
207185,G13,GMP1,G1
364119,G13,LMPP,G2M
831824,AZD,CLP,G1
683280,G13,MEP1,S
295368,G13,CLP,G1
235375,G13,LMPP,S
562989,AZD,GMP1,G1
299498,AZD,LMPP,S
152779,G13,LMPP,G1
644813,AZD,GMP1,G1
593046,G13,LMPP,S
49470,G13,GMP1,G1
310578,AZD,CMP,G1
401234,AZD,GMP1,G1
628189,AZD,CLP,S
865668,AZD,GMP1,G1
635465,NTC,CMP,G1
478758,AZD,GMP1,G1
830241,AZD,HSC/MPP,G1
152586,AZD,CLP,G1
562087,G13,GMP1,G1
43856,G13,CLP,G1
391834,NTC,CLP,G1
239609,NTC,LMPP,S
746686,AZD,LMPP,S
768458,AZD,LMPP,S
668404,AZD,CLP,G1
882924,NTC,GMP1,G1
526712,G13,LMPP,G2M
838071,NTC,LMPP,G1
187021,NTC,CMP,G1
117160,AZD,GMP1,G1
590902,AZD,CMP,G1
9223,G13,GMP1,G1
36869,G13,GMP1,G1
155915,G13,LMPP,S
178083,AZD,GMP1,G1
192230,G13,CLP,G1
244665,NTC,LMPP,G1
423228,AZD,CLP,G1
477090,AZD,CLP,G1
28203,AZD,HSC/MPP,G1
611809,NTC,GMP1,G1
847339,AZD,CMP,G1
241486,AZD,CMP,G1
499338,AZD,GMP1,G1
354996,AZD,CLP,G1
246216,NTC,GMP1,G1
219875,AZD,LMPP,S
736634,AZD,LMPP,G1
774988,NTC,LMPP,S
875094,AZD,LMPP,S
819947,G13,HSC/MPP,G1
605343,AZD,CMP,G1
598960,AZD,CMP,G1
716129,G13,CLP,G1
435937,AZD,GMP1,G1
807795,G13,MEP1,S
611493,NTC,GMP1,G1
774987,AZD,CLP,G1
158898,G13,LMPP,G2M
620687,G13,GMP1,G1
625407,NTC,LMPP,G1
279391,NTC,MEP1,S
757821,AZD,CMP,G2M
83088,G13,GMP1,G1
166981,G13,CMP,G1
638491,AZD,GMP1,G1
606344,AZD,HSC/MPP,G1
518871,NTC,GMP1,G1
164306,NTC,GMP1,G1
877828,G13,LMPP,S
4528,NTC,GMP1,G1
31388,NTC,LMPP,G1
75706,G13,LMPP,S
333114,AZD,CMP,G1
119749,NTC,LMPP,S
198856,AZD,CMP,G1
245100,NTC,LMPP,S
566504,AZD,HSC/MPP,G1
664980,AZD,LMPP,S
839551,NTC,CLP,G1
290600,NTC,CLP,G1
859515,AZD,CMP,G1
348959,NTC,LMPP,G1
284942,NTC,LMPP,S
416287,AZD,CLP,G1
485320,G13,GMP1,G1
59891,AZD,GMP1,G1
309274,AZD,GMP1,G1
166426,NTC,GMP1,G1
763589,AZD,HSC/MPP,G1
176001,G13,LMPP,S
241549,AZD,GMP1,G1
419781,AZD,LMPP,S
825628,AZD,GMP1,G1
67967,G13,CMP,G1
277124,NTC,GMP1,G1
318602,G13,LMPP,S
463181,NTC,LMPP,S
767124,AZD,GMP1,G1
769893,AZD,CMP,G1
161721,AZD,CMP,G1
299883,G13,LMPP,G2M
867723,G13,CLP,G1
638084,AZD,GMP1,G1
741221,AZD,CLP,G1
317348,NTC,GMP1,G1
880914,G13,CMP,G1
469048,G13,LMPP,S
852091,AZD,GMP1,G1
516128,G13,CMP,G1
334771,NTC,GMP1,G1
246981,NTC,LMPP,S
691167,AZD,CLP,G1
729790,G13,LMPP,S
869555,G13,CMP,G1
182373,AZD,CMP,G1
246452,AZD,GMP1,G1
285560,AZD,CLP,G1
237455,AZD,CMP,G1
595861,G13,LMPP,S
815311,AZD,LMPP,G1
346422,G13,CMP,G1
395591,G13,HSC/MPP,G1
497251,AZD,GMP1,G1
560631,G13,CMP,G1
746739,AZD,CLP,G1
479450,G13,GMP1,G1
453211,AZD,CMP,G1
745712,G13,CLP,G1
872296,NTC,GMP1,G1
644443,G13,GMP1,G1
251718,G13,CLP,G1
348559,G13,CMP,G1
333538,G13,LMPP,G1
255114,AZD,CMP,G1
231416,AZD,CMP,G1
182660,G13,CMP,G1
289572,NTC,GMP1,G1
376000,NTC,HSC/MPP,G1
384066,NTC,GMP1,G1
561669,NTC,GMP1,G1
379066,G13,CMP,G1
